anio,departamento,tipo_vehiculo,cantidad_ev,kwh_promedio,potencia_carga,consumo_wh_km,anio_base,horizonte_anios,cantidad_ev_pred,cantidad_ev_modelada,fuente_cantidad_ev,simultaneidad,consumo_energetico,demanda_futura,consumo_energetico_kwh,demanda_futura_kw
2042,META,MOTOCARRO,0.0,4.2,3.3,33.0,2022,20,1.0,1.0,forecast_futuro,0.3,4.2,0.9899999999999999,4.2,0.9899999999999999
2042,META,MOTOCICLETA,0.0,2.8,2.3,39.0,2022,20,2.0,2.0,forecast_futuro,0.3,5.6,1.38,5.6,1.38
2042,NARINO,CAMIONETA,0.0,672.85,624.4,1079.5,2022,20,2.0,2.0,forecast_futuro,0.3,1345.7,374.64,1345.7,374.64
2042,NARINO,MOTOCICLETA,0.0,3.5,2.2,35.0,2022,20,1.0,1.0,forecast_futuro,0.3,3.5,0.66,3.5,0.66
2042,NORTE DE SANTANDER,AUTOMOVIL,0.0,52.0,229.5,169.0,2022,20,6.0,6.0,forecast_futuro,0.3,312.0,413.09999999999997,312.0,413.09999999999997
2042,NORTE DE SANTANDER,CAMIONETA,0.0,658.3571428571429,674.6428571428571,1131.857142857143,2022,20,49.0,49.0,forecast_futuro,0.3,32259.5,9917.25,32259.5,9917.25
2042,NORTE DE SANTANDER,CUADRICICLO,0.0,54.25,104.8,150.0,2022,20,2.0,2.0,forecast_futuro,0.3,108.5,62.879999999999995,108.5,62.879999999999995
2042,NORTE DE SANTANDER,MOTOCICLETA,0.0,4.8,3.3,31.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,NORTE DE SANTANDER,TRICIMOTO,0.0,2.2,3.4,26.0,2022,20,1.0,1.0,forecast_futuro,0.3,2.2,1.02,2.2,1.02
2042,QUINDIO,AUTOMOVIL,0.0,60.5,54.4,177.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,QUINDIO,CAMIONETA,0.0,724.5,442.4,1347.0,2022,20,1.0,1.0,forecast_futuro,0.3,724.5,132.72,724.5,132.72
2042,QUINDIO,CUADRICICLO,0.0,60.2,131.26666666666668,145.33333333333334,2022,20,47.0,47.0,forecast_futuro,0.3,2829.4,1850.8600000000001,2829.4,1850.8600000000001
2042,RISARALDA,AUTOMOVIL,0.0,63.3,191.5,139.0,2022,20,1.0,1.0,forecast_futuro,0.3,63.3,57.449999999999996,63.3,57.449999999999996
2042,RISARALDA,CAMIONETA,0.0,842.7,544.1,1195.0,2022,20,1.0,1.0,forecast_futuro,0.3,842.7,163.23,842.7,163.23
2042,RISARALDA,CUADRICICLO,0.0,57.75,155.9,151.0,2022,20,3.0,3.0,forecast_futuro,0.3,173.25,140.31,173.25,140.31
2042,RISARALDA,MOTOCICLETA,0.0,4.3,2.35,32.5,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,SANTANDER,AUTOMOVIL,0.0,42.9,161.9,177.0,2022,20,41.0,41.0,forecast_futuro,0.3,1758.8999999999999,1991.3700000000001,1758.8999999999999,1991.3700000000001
2042,SANTANDER,CAMION,0.0,825.0,594.7,933.0,2022,20,1.0,1.0,forecast_futuro,0.3,825.0,178.41,825.0,178.41
2042,SANTANDER,CAMIONETA,0.0,677.5736842105263,553.4421052631578,1125.4736842105262,2022,20,130.0,130.0,forecast_futuro,0.3,88084.57894736841,21584.242105263154,88084.57894736841,21584.242105263154
2042,SANTANDER,CUADRICICLO,0.0,71.9,124.5,131.0,2022,20,17.0,17.0,forecast_futuro,0.3,1222.3000000000002,634.9499999999999,1222.3000000000002,634.9499999999999
2042,SANTANDER,MICROBUS,0.0,314.09999999999997,234.76666666666665,1154.0,2022,20,3.0,3.0,forecast_futuro,0.3,942.3,211.29,942.3,211.29
2042,SANTANDER,MOTOCICLETA,0.0,3.6666666666666665,2.533333333333333,34.666666666666664,2022,20,115.0,115.0,forecast_futuro,0.3,421.66666666666663,87.39999999999999,421.66666666666663,87.39999999999999
2042,SANTANDER,TRICIMOTO,0.0,3.0,3.4,26.0,2022,20,1.0,1.0,forecast_futuro,0.3,3.0,1.02,3.0,1.02
2042,TOLIMA,AUTOMOVIL,0.0,53.1,188.0,111.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,TOLIMA,CAMIONETA,0.0,778.3,710.2,1196.0,2022,20,1.0,1.0,forecast_futuro,0.3,778.3,213.06,778.3,213.06
2042,TOLIMA,MOTOCICLETA,0.0,3.466666666666667,3.8,34.333333333333336,2022,20,3.0,3.0,forecast_futuro,0.3,10.4,3.4199999999999995,10.4,3.4199999999999995
2042,VALLE DEL CAUCA,AUTOMOVIL,0.0,61.65,73.1,112.0,2022,20,19.0,19.0,forecast_futuro,0.3,1171.35,416.66999999999996,1171.35,416.66999999999996
2042,VALLE DEL CAUCA,BUS,0.0,306.4,262.7,1122.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,VALLE DEL CAUCA,CAMION,0.0,640.3,654.3,1105.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,VALLE DEL CAUCA,CAMIONETA,0.0,685.1142857142858,613.5857142857143,1105.571428571429,2022,20,22.0,22.0,forecast_futuro,0.3,15072.514285714287,4049.665714285714,15072.514285714287,4049.665714285714
2042,VALLE DEL CAUCA,CUADRICICLO,0.0,61.85,139.85,144.5,2022,20,25.0,25.0,forecast_futuro,0.3,1546.25,1048.875,1546.25,1048.875
2042,VALLE DEL CAUCA,CUATRIMOTO,0.0,3.7,2.0,32.0,2022,20,1.0,1.0,forecast_futuro,0.3,3.7,0.6,3.7,0.6
2042,VALLE DEL CAUCA,MICROBUS,0.0,307.3,323.7,1151.0,2022,20,1.0,1.0,forecast_futuro,0.3,307.3,97.11,307.3,97.11
2042,VALLE DEL CAUCA,MOTOCARRO,0.0,3.7,3.1,31.0,2022,20,13.0,13.0,forecast_futuro,0.3,48.1,12.090000000000002,48.1,12.090000000000002
2042,VALLE DEL CAUCA,MOTOCICLETA,0.0,2.1,2.5,29.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,VALLE DEL CAUCA,MOTOTRICICLO,0.0,2.1,4.9,35.0,2022,20,1.0,1.0,forecast_futuro,0.3,2.1,1.47,2.1,1.47
2042,VALLE DEL CAUCA,TRICIMOTO,0.0,2.55,3.275,29.0,2022,20,19.0,19.0,forecast_futuro,0.3,48.449999999999996,18.6675,48.449999999999996,18.6675
2052,AMAZONAS,MOTOCICLETA,0.0,2.4,4.2,31.0,2022,30,1.0,1.0,forecast_futuro,0.3,2.4,1.26,2.4,1.26
2052,ANTIOQUIA,AUTOMOVIL,0.0,67.17567567567568,160.48378378378376,149.7027027027027,2022,30,365.0,365.0,forecast_futuro,0.3,24519.121621621623,17572.97432432432,24519.121621621623,17572.97432432432
2052,ANTIOQUIA,BUS,0.0,297.8,299.7,1213.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,ANTIOQUIA,CAMION,0.0,688.0875,599.3199999999999,1165.8,2022,30,502.0,502.0,forecast_futuro,0.3,345419.925,90257.59199999999,345419.925,90257.59199999999
2052,ANTIOQUIA,CAMIONETA,0.0,682.2338235294118,558.8044117647058,1160.9117647058824,2022,30,375.0,375.0,forecast_futuro,0.3,255837.68382352943,62865.496323529405,255837.68382352943,62865.496323529405
2052,ANTIOQUIA,CUADRICICLO,0.0,58.440000000000005,156.48888888888888,145.4,2022,30,797.0,797.0,forecast_futuro,0.3,46576.68,37416.49333333333,46576.68,37416.49333333333
2052,ANTIOQUIA,CUATRIMOTO,0.0,2.5,2.5,38.0,2022,30,1.0,1.0,forecast_futuro,0.3,2.5,0.75,2.5,0.75
2052,ANTIOQUIA,MOTOCARRO,0.0,4.7,3.2,36.0,2022,30,5.0,5.0,forecast_futuro,0.3,23.5,4.8,23.5,4.8
2052,ANTIOQUIA,MOTOCICLETA,0.0,3.3000000000000003,3.8,31.666666666666668,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,ANTIOQUIA,TRICIMOTO,0.0,4.7,2.7,29.0,2022,30,1.0,1.0,forecast_futuro,0.3,4.7,0.81,4.7,0.81
2052,ARAUCA,MOTOCICLETA,0.0,3.3000000000000003,3.233333333333333,35.666666666666664,2022,30,3.0,3.0,forecast_futuro,0.3,9.9,2.9099999999999997,9.9,2.9099999999999997
2052,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",AUTOMOVIL,0.0,75.6,116.5,177.0,2022,30,1.0,1.0,forecast_futuro,0.3,75.6,34.949999999999996,75.6,34.949999999999996
2052,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",CAMIONETA,0.0,744.8333333333334,641.0,1106.6666666666667,2022,30,3.0,3.0,forecast_futuro,0.3,2234.5,576.9,2234.5,576.9
2052,ATLANTICO,AUTOMOVIL,0.0,42.5,64.2,137.0,2022,30,4.0,4.0,forecast_futuro,0.3,170.0,77.04,170.0,77.04
2052,ATLANTICO,CAMIONETA,0.0,686.5,572.6,1106.5,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,ATLANTICO,MOTOCARRO,0.0,3.0666666666666664,3.4666666666666663,34.666666666666664,2022,30,3.0,3.0,forecast_futuro,0.3,9.2,3.1199999999999997,9.2,3.1199999999999997
2052,ATLANTICO,MOTOCICLETA,0.0,4.6,2.3,37.0,2022,30,1.0,1.0,forecast_futuro,0.3,4.6,0.69,4.6,0.69
2052,ATLANTICO,TRICIMOTO,0.0,5.0,2.6,32.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,BOGOTA D.C.,AUTOMOVIL,0.0,64.19907407407408,154.63425925925927,142.4351851851852,2022,30,819.0,819.0,forecast_futuro,0.3,52579.04166666667,37993.637500000004,52579.04166666667,37993.637500000004
2052,BOGOTA D.C.,BUS,0.0,347.5259927797834,261.82960288808664,1151.1624548736463,2022,30,1898.0,1898.0,forecast_futuro,0.3,659604.3342960288,149085.77588447652,659604.3342960288,149085.77588447652
2052,BOGOTA D.C.,CAMIONETA,0.0,715.7865853658536,586.7682926829268,1167.939024390244,2022,30,326.0,326.0,forecast_futuro,0.3,233346.42682926828,57385.93902439024,233346.42682926828,57385.93902439024
2052,BOGOTA D.C.,CUADRICICLO,0.0,63.022222222222226,134.17777777777778,144.05555555555554,2022,30,88.0,88.0,forecast_futuro,0.3,5545.955555555556,3542.293333333333,5545.955555555556,3542.293333333333
2052,BOGOTA D.C.,MOTOCARRO,0.0,3.65,3.4000000000000004,28.5,2022,30,3.0,3.0,forecast_futuro,0.3,10.95,3.06,10.95,3.06
2052,BOGOTA D.C.,MOTOCICLETA,0.0,4.15,3.275,31.75,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,BOGOTA D.C.,MOTOTRICICLO,0.0,4.800000000000001,3.65,28.5,2022,30,7.0,7.0,forecast_futuro,0.3,33.60000000000001,7.665,33.60000000000001,7.665
2052,BOGOTA D.C.,TRICIMOTO,0.0,2.975,3.675,30.0,2022,30,50.0,50.0,forecast_futuro,0.3,148.75,55.125,148.75,55.125
2052,BOLIVAR,AUTOMOVIL,0.0,56.74444444444444,165.64444444444445,145.44444444444446,2022,30,28.0,28.0,forecast_futuro,0.3,1588.8444444444444,1391.4133333333334,1588.8444444444444,1391.4133333333334
2052,BOLIVAR,BUS,0.0,271.56666666666666,303.3,1168.0,2022,30,3.0,3.0,forecast_futuro,0.3,814.7,272.97,814.7,272.97
2052,BOLIVAR,CAMIONETA,0.0,590.55,505.55,1407.5,2022,30,32.0,32.0,forecast_futuro,0.3,18897.6,4853.28,18897.6,4853.28
2052,BOLIVAR,CUADRICICLO,0.0,66.7,115.66666666666669,152.0,2022,30,3.0,3.0,forecast_futuro,0.3,200.10000000000002,104.10000000000001,200.10000000000002,104.10000000000001
2052,BOLIVAR,MOTOCICLETA,0.0,2.1,4.0,26.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,BOLIVAR,TRICIMOTO,0.0,4.1,3.4,29.0,2022,30,1.0,1.0,forecast_futuro,0.3,4.1,1.02,4.1,1.02
2052,BOYACA,AUTOMOVIL,0.0,55.3,230.6,123.0,2022,30,1.0,1.0,forecast_futuro,0.3,55.3,69.17999999999999,55.3,69.17999999999999
2052,BOYACA,CAMIONETA,0.0,743.4,699.7,1339.0,2022,30,1.0,1.0,forecast_futuro,0.3,743.4,209.91,743.4,209.91
2052,BOYACA,CUADRICICLO,0.0,64.05000000000001,215.8,155.5,2022,30,2.0,2.0,forecast_futuro,0.3,128.10000000000002,129.48,128.10000000000002,129.48
2052,BOYACA,TRICIMOTO,0.0,3.55,3.25,33.5,2022,30,2.0,2.0,forecast_futuro,0.3,7.1,1.95,7.1,1.95
2052,CALDAS,AUTOMOVIL,0.0,66.42,151.44,148.4,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,CALDAS,BUS,0.0,331.9,222.4,1276.0,2022,30,1.0,1.0,forecast_futuro,0.3,331.9,66.72,331.9,66.72
2052,CALDAS,CAMIONETA,0.0,653.0,460.8,956.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,CALDAS,CUADRICICLO,0.0,68.225,119.975,148.75,2022,30,29.0,29.0,forecast_futuro,0.3,1978.5249999999999,1043.7824999999998,1978.5249999999999,1043.7824999999998
2052,CALDAS,MOTOCICLETA,0.0,3.25,3.55,33.5,2022,30,4.0,4.0,forecast_futuro,0.3,13.0,4.26,13.0,4.26
2052,CALDAS,TRICIMOTO,0.0,2.3,3.2,36.0,2022,30,1.0,1.0,forecast_futuro,0.3,2.3,0.96,2.3,0.96
2052,CAQUETA,MOTOCICLETA,0.0,3.5,3.685714285714286,33.42857142857143,2022,30,86.0,86.0,forecast_futuro,0.3,301.0,95.09142857142858,301.0,95.09142857142858
2052,CASANARE,AUTOMOVIL,0.0,71.05,189.15,136.5,2022,30,2.0,2.0,forecast_futuro,0.3,142.1,113.49,142.1,113.49
2052,CASANARE,MOTOCICLETA,0.0,4.6,2.9,30.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,CASANARE,TRICIMOTO,0.0,4.8,4.0,35.0,2022,30,1.0,1.0,forecast_futuro,0.3,4.8,1.2,4.8,1.2
2052,CAUCA,AUTOMOVIL,0.0,65.7,164.4,129.0,2022,30,1.0,1.0,forecast_futuro,0.3,65.7,49.32,65.7,49.32
2052,CAUCA,CAMIONETA,0.0,673.8846153846154,578.4769230769231,1148.3076923076924,2022,30,141.0,141.0,forecast_futuro,0.3,95017.73076923077,24469.573846153846,95017.73076923077,24469.573846153846
2052,CAUCA,CUADRICICLO,0.0,48.0,191.2,121.0,2022,30,1.0,1.0,forecast_futuro,0.3,48.0,57.35999999999999,48.0,57.35999999999999
2052,CAUCA,MOTOCICLETA,0.0,2.7,4.8,33.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,CAUCA,TRICIMOTO,0.0,4.8,2.4,35.0,2022,30,1.0,1.0,forecast_futuro,0.3,4.8,0.72,4.8,0.72
2052,CESAR,MOTOCICLETA,0.0,3.75,4.4,36.0,2022,30,2.0,2.0,forecast_futuro,0.3,7.5,2.64,7.5,2.64
2052,CHOCO,MOTOCICLETA,0.0,3.65,4.4,34.5,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,CORDOBA,BUS,0.0,329.0,291.47499999999997,1084.0833333333333,2022,30,12.0,12.0,forecast_futuro,0.3,3948.0,1049.31,3948.0,1049.31
2052,CORDOBA,MOTOCICLETA,0.0,4.1,4.9,28.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,CORDOBA,TRICIMOTO,0.0,4.0,3.8,37.0,2022,30,1.0,1.0,forecast_futuro,0.3,4.0,1.14,4.0,1.14
2052,CUNDINAMARCA,AUTOMOVIL,0.0,58.766666666666666,143.7133333333333,143.73333333333332,2022,30,193.0,193.0,forecast_futuro,0.3,11341.966666666667,8321.001999999999,11341.966666666667,8321.001999999999
2052,CUNDINAMARCA,BUS,0.0,348.2,310.2,1087.0,2022,30,1.0,1.0,forecast_futuro,0.3,348.2,93.05999999999999,348.2,93.05999999999999
2052,CUNDINAMARCA,CAMION,0.0,618.15,630.0,1222.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,CUNDINAMARCA,CAMIONETA,0.0,665.7962962962963,533.6740740740742,1139.037037037037,2022,30,106.0,106.0,forecast_futuro,0.3,70574.4074074074,16970.835555555557,70574.4074074074,16970.835555555557
2052,CUNDINAMARCA,CUADRICICLO,0.0,61.3,221.1,149.0,2022,30,73.0,73.0,forecast_futuro,0.3,4474.9,4842.089999999999,4474.9,4842.089999999999
2052,CUNDINAMARCA,CUATRIMOTO,0.0,3.6,4.7,37.0,2022,30,1.0,1.0,forecast_futuro,0.3,3.6,1.41,3.6,1.41
2052,CUNDINAMARCA,MICROBUS,0.0,381.4,231.75,1084.0,2022,30,2.0,2.0,forecast_futuro,0.3,762.8,139.04999999999998,762.8,139.04999999999998
2052,CUNDINAMARCA,MOTOCARRO,0.0,3.266666666666667,3.3000000000000003,33.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,CUNDINAMARCA,MOTOCICLETA,0.0,3.7,2.8,32.0,2022,30,8.0,8.0,forecast_futuro,0.3,29.6,6.72,29.6,6.72
2052,CUNDINAMARCA,MOTOTRICICLO,0.0,3.142857142857143,4.128571428571428,32.0,2022,30,100.0,100.0,forecast_futuro,0.3,314.2857142857143,123.85714285714285,314.2857142857143,123.85714285714285
2052,CUNDINAMARCA,TRACTOCAMION,0.0,836.6,528.6,1047.0,2022,30,1.0,1.0,forecast_futuro,0.3,836.6,158.58,836.6,158.58
2052,CUNDINAMARCA,TRICIMOTO,0.0,4.5,2.8,36.0,2022,30,9.0,9.0,forecast_futuro,0.3,40.5,7.56,40.5,7.56
2052,GUAINIA,TRICIMOTO,0.0,3.65,3.75,34.5,2022,30,2.0,2.0,forecast_futuro,0.3,7.3,2.25,7.3,2.25
2052,HUILA,AUTOMOVIL,0.0,45.55,117.8,152.0,2022,30,4.0,4.0,forecast_futuro,0.3,182.2,141.35999999999999,182.2,141.35999999999999
2052,HUILA,CAMIONETA,0.0,675.9,431.6,948.0,2022,30,1.0,1.0,forecast_futuro,0.3,675.9,129.48,675.9,129.48
2052,HUILA,CUADRICICLO,0.0,51.5,201.1,157.0,2022,30,1.0,1.0,forecast_futuro,0.3,51.5,60.33,51.5,60.33
2052,HUILA,MOTOCARRO,0.0,4.0,3.3,33.0,2022,30,1.0,1.0,forecast_futuro,0.3,4.0,0.9899999999999999,4.0,0.9899999999999999
2052,HUILA,MOTOCICLETA,0.0,4.2,2.7,40.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,HUILA,TRICIMOTO,0.0,2.6,3.8,37.0,2022,30,1.0,1.0,forecast_futuro,0.3,2.6,1.14,2.6,1.14
2052,MAGDALENA,AUTOMOVIL,0.0,42.2,218.7,150.0,2022,30,1.0,1.0,forecast_futuro,0.3,42.2,65.61,42.2,65.61
2052,MAGDALENA,MOTOCICLETA,0.0,4.3,4.4,28.0,2022,30,1.0,1.0,forecast_futuro,0.3,4.3,1.32,4.3,1.32
2052,MAGDALENA,TRICIMOTO,0.0,4.8,5.0,35.0,2022,30,1.0,1.0,forecast_futuro,0.3,4.8,1.5,4.8,1.5
2052,META,AUTOMOVIL,0.0,65.97857142857143,139.45000000000002,141.64285714285714,2022,30,79.0,79.0,forecast_futuro,0.3,5212.307142857143,3304.965,5212.307142857143,3304.965
2052,META,CAMIONETA,0.0,659.3,463.8,1099.0,2022,30,1.0,1.0,forecast_futuro,0.3,659.3,139.14,659.3,139.14
2052,META,CUADRICICLO,0.0,43.4,201.3,159.0,2022,30,1.0,1.0,forecast_futuro,0.3,43.4,60.39,43.4,60.39
2052,META,MOTOCARRO,0.0,4.2,3.3,33.0,2022,30,1.0,1.0,forecast_futuro,0.3,4.2,0.9899999999999999,4.2,0.9899999999999999
2052,META,MOTOCICLETA,0.0,2.8,2.3,39.0,2022,30,2.0,2.0,forecast_futuro,0.3,5.6,1.38,5.6,1.38
2052,NARINO,CAMIONETA,0.0,672.85,624.4,1079.5,2022,30,2.0,2.0,forecast_futuro,0.3,1345.7,374.64,1345.7,374.64
2052,NARINO,MOTOCICLETA,0.0,3.5,2.2,35.0,2022,30,1.0,1.0,forecast_futuro,0.3,3.5,0.66,3.5,0.66
2052,NORTE DE SANTANDER,AUTOMOVIL,0.0,52.0,229.5,169.0,2022,30,8.0,8.0,forecast_futuro,0.3,416.0,550.8,416.0,550.8
2052,NORTE DE SANTANDER,CAMIONETA,0.0,658.3571428571429,674.6428571428571,1131.857142857143,2022,30,69.0,69.0,forecast_futuro,0.3,45426.64285714286,13965.107142857141,45426.64285714286,13965.107142857141
2052,NORTE DE SANTANDER,CUADRICICLO,0.0,54.25,104.8,150.0,2022,30,2.0,2.0,forecast_futuro,0.3,108.5,62.879999999999995,108.5,62.879999999999995
2052,NORTE DE SANTANDER,MOTOCICLETA,0.0,4.8,3.3,31.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,NORTE DE SANTANDER,TRICIMOTO,0.0,2.2,3.4,26.0,2022,30,1.0,1.0,forecast_futuro,0.3,2.2,1.02,2.2,1.02
2052,QUINDIO,AUTOMOVIL,0.0,60.5,54.4,177.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,QUINDIO,CAMIONETA,0.0,724.5,442.4,1347.0,2022,30,1.0,1.0,forecast_futuro,0.3,724.5,132.72,724.5,132.72
2052,QUINDIO,CUADRICICLO,0.0,60.2,131.26666666666668,145.33333333333334,2022,30,67.0,67.0,forecast_futuro,0.3,4033.4,2638.46,4033.4,2638.46
2052,RISARALDA,AUTOMOVIL,0.0,63.3,191.5,139.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,RISARALDA,CAMIONETA,0.0,842.7,544.1,1195.0,2022,30,1.0,1.0,forecast_futuro,0.3,842.7,163.23,842.7,163.23
2052,RISARALDA,CUADRICICLO,0.0,57.75,155.9,151.0,2022,30,4.0,4.0,forecast_futuro,0.3,231.0,187.08,231.0,187.08
2052,RISARALDA,MOTOCICLETA,0.0,4.3,2.35,32.5,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,SANTANDER,AUTOMOVIL,0.0,42.9,161.9,177.0,2022,30,56.0,56.0,forecast_futuro,0.3,2402.4,2719.9199999999996,2402.4,2719.9199999999996
2052,SANTANDER,CAMION,0.0,825.0,594.7,933.0,2022,30,1.0,1.0,forecast_futuro,0.3,825.0,178.41,825.0,178.41
2052,SANTANDER,CAMIONETA,0.0,677.5736842105263,553.4421052631578,1125.4736842105262,2022,30,186.0,186.0,forecast_futuro,0.3,126028.70526315788,30882.069473684205,126028.70526315788,30882.069473684205
2052,SANTANDER,CUADRICICLO,0.0,71.9,124.5,131.0,2022,30,23.0,23.0,forecast_futuro,0.3,1653.7,859.05,1653.7,859.05
2052,SANTANDER,MICROBUS,0.0,314.09999999999997,234.76666666666665,1154.0,2022,30,3.0,3.0,forecast_futuro,0.3,942.3,211.29,942.3,211.29
2052,SANTANDER,MOTOCICLETA,0.0,3.6666666666666665,2.533333333333333,34.666666666666664,2022,30,150.0,150.0,forecast_futuro,0.3,550.0,114.0,550.0,114.0
2052,SANTANDER,TRICIMOTO,0.0,3.0,3.4,26.0,2022,30,1.0,1.0,forecast_futuro,0.3,3.0,1.02,3.0,1.02
2052,TOLIMA,AUTOMOVIL,0.0,53.1,188.0,111.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,TOLIMA,CAMIONETA,0.0,778.3,710.2,1196.0,2022,30,1.0,1.0,forecast_futuro,0.3,778.3,213.06,778.3,213.06
2052,TOLIMA,MOTOCICLETA,0.0,3.466666666666667,3.8,34.333333333333336,2022,30,3.0,3.0,forecast_futuro,0.3,10.4,3.4199999999999995,10.4,3.4199999999999995
2052,VALLE DEL CAUCA,AUTOMOVIL,0.0,61.65,73.1,112.0,2022,30,25.0,25.0,forecast_futuro,0.3,1541.25,548.2499999999999,1541.25,548.2499999999999
2052,VALLE DEL CAUCA,BUS,0.0,306.4,262.7,1122.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,VALLE DEL CAUCA,CAMION,0.0,640.3,654.3,1105.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,VALLE DEL CAUCA,CAMIONETA,0.0,685.1142857142858,613.5857142857143,1105.571428571429,2022,30,29.0,29.0,forecast_futuro,0.3,19868.31428571429,5338.1957142857145,19868.31428571429,5338.1957142857145
2052,VALLE DEL CAUCA,CUADRICICLO,0.0,61.85,139.85,144.5,2022,30,35.0,35.0,forecast_futuro,0.3,2164.75,1468.425,2164.75,1468.425
2052,VALLE DEL CAUCA,CUATRIMOTO,0.0,3.7,2.0,32.0,2022,30,1.0,1.0,forecast_futuro,0.3,3.7,0.6,3.7,0.6
2052,VALLE DEL CAUCA,MICROBUS,0.0,307.3,323.7,1151.0,2022,30,1.0,1.0,forecast_futuro,0.3,307.3,97.11,307.3,97.11
2052,VALLE DEL CAUCA,MOTOCARRO,0.0,3.7,3.1,31.0,2022,30,16.0,16.0,forecast_futuro,0.3,59.2,14.879999999999999,59.2,14.879999999999999
2052,VALLE DEL CAUCA,MOTOCICLETA,0.0,2.1,2.5,29.0,2022,30,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2052,VALLE DEL CAUCA,MOTOTRICICLO,0.0,2.1,4.9,35.0,2022,30,1.0,1.0,forecast_futuro,0.3,2.1,1.47,2.1,1.47
2052,VALLE DEL CAUCA,TRICIMOTO,0.0,2.55,3.275,29.0,2022,30,17.0,17.0,forecast_futuro,0.3,43.349999999999994,16.702499999999997,43.349999999999994,16.702499999999997
